scorer,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300
8,116.40597,149.5168,0.24187142,119.58036,164.72734,0.23448464,122.28094,156.10542,0.30632192,114.62175,155.79465,0.1084077,117.117775,154.82552,0.07511369,124.02637,164.00328,0.06679267,118.688034,144.61446,0.21653505
9,116.41707,149.63794,0.24026406,119.611626,164.66302,0.23540209,122.28737,156.12938,0.30581802,114.57955,155.72507,0.10609228,117.090454,154.7602,0.07300174,124.009514,164.01889,0.064042985,118.6745,144.63434,0.21536566
10,116.40792,149.67947,0.23905054,119.62894,164.65385,0.2371673,122.24342,156.18413,0.3043391,114.577225,155.706,0.107799575,117.16452,154.77571,0.074188665,123.93086,163.94688,0.06304464,118.663284,144.61198,0.21781275
11,116.414894,149.70007,0.23857795,119.64053,164.7413,0.24147141,122.15507,156.34114,0.30211744,114.568695,155.68188,0.109432064,117.287575,154.77815,0.07507276,123.919815,163.89119,0.062280025,118.66338,144.5927,0.21945502
12,116.38309,149.67377,0.24104784,119.62839,164.80998,0.24667451,122.122505,156.40466,0.3044359,114.57725,155.72203,0.11144182,117.33159,154.83191,0.076423556,123.90278,163.84326,0.06468465,118.6321,144.57492,0.2215011
13,116.40425,149.8384,0.23930576,119.64753,164.76967,0.24864244,122.11419,156.52197,0.3016334,114.60744,155.66515,0.109576076,117.405876,154.77199,0.07435342,123.9374,163.87102,0.061271884,118.60459,144.62473,0.22270462
14,116.41392,149.92706,0.23840818,119.65452,164.77583,0.24904618,122.14349,156.542,0.30076528,114.63767,155.58853,0.106659725,117.42011,154.69356,0.071940586,124.01894,163.94734,0.058801908,118.58931,144.65817,0.22323993
15,116.42063,149.85464,0.23659867,119.67167,164.78697,0.24333133,122.16346,156.43936,0.29823282,114.659515,155.58322,0.10492575,117.38435,154.6621,0.07099019,124.106705,163.98029,0.05830645,118.62497,144.67567,0.22006577
16,116.40964,149.8268,0.23719522,119.682304,164.7968,0.24234486,122.17226,156.40668,0.29891115,114.68377,155.58601,0.10451352,117.40419,154.6683,0.07066657,124.163414,164.00613,0.05968038,118.62457,144.69112,0.21930446
17,116.4142,149.78851,0.236392,119.688644,164.76639,0.23985119,122.18068,156.34203,0.29935667,114.64298,155.59291,0.10494213,117.355446,154.66995,0.071187764,124.123375,163.9662,0.06011591,118.661865,144.66003,0.21663955
18,116.402916,149.67249,0.23551437,119.711426,164.77307,0.23509227,122.19044,156.20938,0.2981672,114.661606,155.61888,0.10574306,117.3207,154.68298,0.07260067,124.12699,163.93037,0.06028723,118.69445,144.62758,0.21631825
19,116.42229,149.55542,0.23487273,119.75128,164.77992,0.22823961,122.233406,156.05673,0.29715133,114.6627,155.59421,0.104649425,117.26877,154.64592,0.07215737,124.14565,163.90863,0.06037208,118.73519,144.62369,0.21351138
20,116.395744,149.495,0.23744135,119.73104,164.74657,0.22692217,122.28387,155.96127,0.30075118,114.682434,155.64873,0.105166234,117.21462,154.703,0.072992735,124.12797,163.91182,0.06366845,118.7259,144.60217,0.21458264
21,116.399605,149.5657,0.23638244,119.74922,164.73547,0.22802615,122.25485,156.0492,0.29930404,114.65973,155.6124,0.104813114,117.22623,154.66988,0.072496824,124.063324,163.88019,0.060272362,118.71626,144.59383,0.21593824
22,116.3932,149.6605,0.2391089,119.713425,164.80814,0.23403889,122.15546,156.27615,0.3009238,114.64,155.59537,0.1076723,117.307976,154.67665,0.0746143,123.94544,163.7568,0.06059757,118.706215,144.56941,0.22369125
23,116.39617,149.91899,0.23480968,119.7585,164.96902,0.24434036,115.131836,164.68083,0.2990391,114.67708,155.44588,0.11295428,117.62483,154.6046,0.077117,123.76904,163.61174,0.056141563,118.6856,144.56334,0.23020846
24,116.29776,150.05724,0.2380054,119.704865,165.07863,0.25628635,115.06734,164.7379,0.31000304,114.78165,155.45036,0.11778254,117.794945,154.6853,0.079340644,123.65031,163.50722,0.060991768,118.59056,144.57141,0.23576328
25,116.15626,149.67874,0.24932244,119.54366,165.25984,0.25959423,121.75646,156.81706,0.30749166,114.78163,155.63629,0.11531613,117.77306,154.68127,0.07804771,123.898,163.59332,0.06365305,118.52623,144.5836,0.24008451
26,116.10891,149.215,0.24842139,119.465775,165.44704,0.24616379,121.598526,156.69414,0.30057624,114.8305,155.79504,0.11236623,117.77186,154.68195,0.077047125,124.08391,163.82251,0.06431773,118.50232,144.69046,0.23616335
27,116.00941,149.50206,0.24252482,119.40451,165.8792,0.2606615,114.61617,165.40868,0.31530485,114.875595,156.24092,0.120211124,117.94203,155.12804,0.077075586,123.93299,163.64159,0.075526714,118.43148,144.66571,0.24696803
28,116.01276,150.0785,0.24141055,119.43883,166.20259,0.27647045,114.401085,165.65932,0.34307826,114.88006,156.52258,0.13440394,119.23715,159.93297,0.09636313,123.51746,163.21014,0.08258903,118.3865,144.61775,0.25983635
29,115.988365,149.7852,0.24487594,117.23723,161.83977,0.2662455,114.40317,165.61826,0.3307705,114.83393,156.59607,0.12953502,119.047356,159.98534,0.089047186,123.63092,163.27876,0.08768522,118.411156,144.60477,0.2545273
30,115.9783,149.76772,0.24715802,119.395256,166.0602,0.26780248,114.39839,165.59808,0.3316005,114.81829,156.58954,0.12902835,118.99852,159.99655,0.08894501,123.613976,163.26881,0.08863736,118.42224,144.5989,0.25438085
31,115.959625,149.6133,0.24524738,117.16282,161.67828,0.262811,114.427155,165.60835,0.32386494,114.85157,156.62143,0.1268492,118.958084,160.02348,0.08584899,123.68163,163.27771,0.090333305,118.43691,144.58519,0.25270283
32,115.9678,149.59918,0.24577118,117.145355,161.65413,0.26229805,114.41495,165.60556,0.3224289,114.82074,156.58722,0.12609076,118.91606,160.00342,0.084731534,123.68149,163.27744,0.090887584,118.4474,144.60265,0.25115678
33,115.95883,149.6032,0.2515759,117.10619,161.62593,0.2654869,114.38661,165.58401,0.3255742,114.797806,156.63887,0.1259014,118.855736,159.99574,0.08593083,123.633644,163.21484,0.09320388,118.42069,144.60869,0.25087246
34,115.959625,149.57852,0.2554453,117.08208,161.611,0.26742268,114.38293,165.59683,0.32679936,114.79265,156.68315,0.12594303,118.81013,160.00989,0.0871289,123.59515,163.18167,0.095066585,118.42209,144.61485,0.25150004
35,115.97848,149.5533,0.25973824,119.314896,165.86967,0.2685237,114.48335,165.46152,0.32694244,114.76745,156.66559,0.12414764,118.81557,160.08014,0.084742144,123.70917,163.34216,0.093369074,118.40296,144.6657,0.24844837
36,116.00347,149.60736,0.26026043,119.259834,165.73444,0.27527702,114.58121,165.30405,0.32657757,114.7274,156.5013,0.12159323,118.82512,160.12744,0.07928649,123.76054,163.48155,0.08901114,118.40736,144.75163,0.2438745
37,116.02152,149.77615,0.2623316,119.212654,165.54578,0.28912863,114.703476,165.05219,0.33437067,114.70765,156.33495,0.12372098,117.68721,155.21944,0.07934244,123.825714,163.75566,0.08144148,118.38182,144.79123,0.2431487
38,116.075806,149.831,0.26169753,119.216675,165.34369,0.28793973,114.78568,164.84813,0.33235416,114.619774,156.12428,0.12193329,117.58606,155.04884,0.07928171,123.74144,163.79709,0.07743689,118.43171,144.7925,0.23860967
39,116.20975,150.40851,0.24855448,119.34863,165.23581,0.28493622,114.77986,164.80252,0.33646813,114.56601,155.64217,0.1244484,117.74643,154.75587,0.077538684,123.42601,163.70279,0.06173514,118.48555,144.8403,0.23441088
40,116.26616,150.35316,0.24655746,119.46312,165.14923,0.2730492,114.95161,164.7436,0.32341117,114.57888,155.60461,0.118002966,117.63442,154.75185,0.075726196,123.58487,163.79384,0.059822284,118.55944,144.8392,0.22939302
41,116.34215,150.33546,0.24218121,119.5406,165.13112,0.265289,115.02325,164.82204,0.31920603,114.59851,155.59564,0.11700791,117.60605,154.7817,0.07574905,123.62807,163.78546,0.058500513,118.627975,144.83408,0.22686824
42,116.39959,150.0399,0.24428038,119.619606,165.01204,0.25041956,115.1678,164.77,0.3046206,114.62033,155.70354,0.11030564,117.36579,154.81956,0.07506823,123.80779,163.85884,0.062833376,118.70051,144.79073,0.22296114
43,116.634,150.98145,0.23015991,119.745316,164.97061,0.26380265,115.25445,164.67769,0.3219585,114.61982,155.28648,0.11170121,117.66154,154.58237,0.07221653,123.654175,164.12146,0.054235507,118.61193,144.97267,0.2257192
44,116.61462,150.27777,0.23127858,119.872986,164.59773,0.22464044,122.144516,156.56393,0.2969909,114.542305,155.38042,0.09462921,117.15945,154.45958,0.06437049,123.84939,164.2227,0.054177456,118.72371,145.00017,0.21055956
45,116.723915,149.96289,0.22693653,120.129196,164.52014,0.20315081,122.21851,156.37102,0.2927242,114.68251,155.46027,0.08368816,117.07695,154.53773,0.05781928,123.86669,163.9415,0.057317376,118.77975,145.02127,0.20686014
46,116.95351,150.3007,0.21357222,120.30926,164.44603,0.19272155,122.15166,156.74939,0.27678224,114.73612,155.18156,0.07394736,117.168564,154.30801,0.049925204,123.63258,163.78938,0.051697962,118.77203,145.09024,0.20784773
47,117.096115,150.20636,0.20415018,117.785095,160.01765,0.1784094,122.27286,156.5752,0.26744974,114.7692,155.12918,0.065439835,117.78722,154.29558,0.045513872,125.728775,161.3974,0.048185453,118.80184,145.11989,0.20578909
48,117.26017,150.98091,0.19509807,118.07944,160.27992,0.19783679,122.19019,157.24902,0.25338417,114.82768,154.98009,0.05752511,117.80736,153.96391,0.043296155,125.51424,160.85141,0.049385544,118.627884,145.25824,0.2081944
49,117.26799,150.79514,0.1944863,118.094345,160.15549,0.19534782,122.297554,156.9808,0.25398573,114.90336,154.9963,0.050983094,117.7438,153.93784,0.04171662,123.35137,163.24834,0.05605013,118.63733,145.29811,0.2036215
50,117.09228,150.4167,0.19432423,118.042984,159.87163,0.18338145,122.38453,156.28947,0.24897021,114.997246,154.97136,0.04974641,117.774765,153.9357,0.039028823,123.53752,163.28377,0.06445709,118.692055,145.28654,0.19512448
51,117.10768,150.35516,0.19171953,118.03509,159.84004,0.17452219,122.39576,156.20448,0.24205434,114.91555,154.83614,0.04680488,117.76458,153.78273,0.036534403,123.56542,163.32877,0.060772773,118.77213,145.29913,0.1892799
52,117.070694,150.42628,0.19165145,118.04108,159.93256,0.18105376,122.35144,156.31424,0.24141549,114.96961,154.86852,0.048465353,117.85532,153.84727,0.03741104,123.63822,163.35303,0.064894915,118.76761,145.27553,0.18942705
53,116.958275,150.25333,0.2005869,117.885124,159.80397,0.19327915,122.427505,156.13483,0.25900388,114.996895,155.06352,0.051514503,117.81288,154.12494,0.039810188,123.65933,163.3608,0.07607688,118.73818,145.24504,0.18852167
54,118.30557,150.15599,0.20283383,117.803986,159.77266,0.19227484,122.4514,156.03745,0.26071462,114.97841,155.05588,0.050140955,117.8065,154.15787,0.0386336,123.72591,163.44223,0.07908034,118.79479,145.24081,0.18124674
55,118.20191,150.32948,0.20824371,117.77471,159.85745,0.19492996,122.38553,156.0835,0.2573298,114.98377,155.02158,0.047464013,117.92512,154.2502,0.037285358,123.88541,163.54442,0.0832438,118.807945,145.232,0.17660871
56,118.049385,150.01706,0.22234039,117.67648,159.38353,0.18355197,122.631485,155.16208,0.2784209,122.49961,162.78233,0.047742937,117.97553,154.61792,0.035332948,124.51477,163.85594,0.08852407,118.93123,145.22931,0.15506817
57,117.92409,150.34192,0.23338884,117.62748,159.39922,0.19274025,122.51963,155.34111,0.28350866,114.992035,155.09808,0.051327977,118.01776,154.69055,0.038094394,124.61287,164.08064,0.08409854,118.7913,145.24716,0.15066105
58,117.876335,150.5334,0.24487472,117.51995,159.46242,0.21041381,122.42814,155.53337,0.29174486,114.933464,155.10725,0.059052415,118.044914,154.83969,0.040945303,124.50646,164.0237,0.084996566,118.62236,145.19737,0.15577778
59,117.922424,151.13467,0.24429052,117.60706,159.75035,0.23148933,122.1258,156.18529,0.28483498,114.87119,154.8121,0.064891644,118.17131,154.61903,0.04133598,124.36601,163.99712,0.07925551,118.482925,145.18869,0.16174938
60,116.726685,148.80905,0.24557886,117.60864,159.73228,0.23071703,122.16201,156.21115,0.28516483,114.78586,154.75189,0.060462546,118.08933,154.51672,0.040098775,124.415955,164.13657,0.0782318,118.44793,145.21988,0.15558046
61,116.77437,148.898,0.24452034,117.701035,159.70743,0.22288254,122.17939,156.20172,0.27454102,114.76413,154.6581,0.054367833,118.05528,154.2456,0.03782854,124.52345,164.1588,0.07432782,118.52629,145.2957,0.14764456
62,116.84798,148.78406,0.24392724,117.68716,159.53432,0.21161895,122.309944,155.94986,0.2754486,115.06354,158.4584,0.0494057,117.947334,154.2626,0.036282174,124.71357,164.33047,0.07422645,118.54539,145.33217,0.14046961
63,116.8482,148.51468,0.25187987,117.49666,159.25888,0.1974559,122.46775,155.50728,0.286007,115.10281,158.72072,0.04887915,117.7939,154.60515,0.038001653,124.88162,164.54129,0.080540396,118.572266,145.29245,0.13137798
64,116.87913,148.22147,0.25039592,117.444435,159.17142,0.18939276,122.55174,155.23901,0.29401064,122.83106,163.54799,0.05358308,117.80679,154.83678,0.037471987,125.02226,164.64397,0.08861238,118.599846,145.22734,0.1294923
65,117.019485,148.00133,0.24693987,117.44182,159.06754,0.17641728,122.609985,154.93816,0.29607803,122.90277,163.78954,0.060397036,117.77514,154.87103,0.03637737,125.194275,164.7748,0.08969847,118.663025,145.18355,0.1206637
66,117.06598,147.89836,0.24781191,117.4109,159.02876,0.17520452,122.63171,154.86389,0.29943928,122.902275,163.93803,0.066931166,117.75666,154.93608,0.036031723,125.27219,164.8869,0.093487866,118.65834,145.16815,0.11787308
67,117.16609,147.78947,0.23474091,117.43531,159.16032,0.172213,122.5761,154.8862,0.29258165,122.78965,163.84856,0.05946946,117.76247,154.8552,0.036557704,125.11657,164.81578,0.08898294,118.669716,145.15146,0.12142105
68,118.042,149.7709,0.22171944,117.48599,159.28122,0.17032488,122.50922,154.92888,0.28573486,122.65537,162.04126,0.054018617,117.79354,154.6954,0.037155475,125.01247,164.72957,0.08420722,118.72969,145.17136,0.11873937
69,116.54766,148.97856,0.21188113,117.56634,159.31648,0.15655997,122.52567,154.50128,0.27550068,122.71099,162.02777,0.0484899,217.0513,13.704687,0.03267869,125.04419,164.87584,0.0652161,118.842,145.07568,0.10727952
70,116.91605,148.75778,0.19345888,117.62722,159.51935,0.13426168,122.499306,154.43117,0.24319817,207.001,24.490234,0.033785723,217.60454,13.483806,0.0703685,127.52952,162.01166,0.04183611,119.02643,145.14185,0.08130259
71,116.841934,148.8062,0.1983131,117.62633,159.51596,0.1397373,122.54977,154.52643,0.2458508,115.60077,159.75609,0.03675348,119.4987,157.09366,0.026861805,127.65634,162.04683,0.040562052,119.098335,145.07169,0.09257047
72,117.97631,150.49707,0.22736797,117.59735,159.54002,0.20039123,122.38532,155.48346,0.2773071,114.86863,154.86949,0.062850565,118.0949,154.49878,0.04244012,124.600655,164.13942,0.08056269,118.84761,145.14517,0.13001995
73,117.92055,150.68097,0.23529667,117.54169,159.65797,0.21287623,122.31342,155.76495,0.27863395,114.8446,155.01512,0.06434128,118.12141,154.60437,0.04319576,124.4542,164.07457,0.0828122,118.74226,145.09166,0.13966067
74,117.94515,150.63866,0.23307477,117.51007,159.64392,0.20873983,122.355484,155.71513,0.27763388,114.78839,155.02795,0.06145061,118.06056,154.59706,0.042198226,124.469315,164.11154,0.08030666,118.75912,145.08698,0.13632007
75,117.90183,150.58792,0.23533373,117.47912,159.63548,0.20822197,122.386955,155.65886,0.27930957,114.80174,155.13354,0.06318056,118.04834,154.69577,0.042917214,124.46584,164.10626,0.08085903,118.75979,145.0476,0.13991988
76,117.94761,150.59451,0.23237456,117.50294,159.65692,0.20740868,122.3763,155.68103,0.2769007,114.81043,155.10423,0.06294297,118.057,154.66177,0.042462327,124.466576,164.11435,0.0795917,118.78891,145.05748,0.1394377
77,117.88897,150.37503,0.2385708,117.39653,159.61008,0.20651373,122.51427,155.49135,0.28723007,114.795456,155.25714,0.066475496,118.05528,154.87979,0.045459103,124.472305,164.14966,0.080786586,118.776474,144.98293,0.14255254
78,117.91593,150.3382,0.22773305,117.4357,159.87334,0.20307934,122.37238,155.77048,0.27205268,114.72521,155.15137,0.072410464,116.8827,154.43065,0.048270125,124.41654,164.01842,0.07660826,118.77969,144.91167,0.15160957
79,117.944275,150.5099,0.22437844,117.43647,160.04825,0.20561606,122.313194,156.01265,0.26509807,114.72628,155.11197,0.0780517,117.08319,154.38152,0.050496034,124.50277,163.98573,0.070019454,118.804214,144.83305,0.16067687
80,117.869385,150.67209,0.22289114,117.50144,160.16153,0.2077875,122.20563,156.22299,0.26661685,114.75977,154.9889,0.080871716,117.28935,154.21788,0.05169865,124.613235,164.03801,0.059422046,118.71105,144.67036,0.17730157
81,117.90107,151.29764,0.23200272,120.1355,165.27217,0.23835255,115.28343,164.33568,0.27923864,114.91554,154.80795,0.08838492,117.957375,154.17096,0.053695798,124.52064,163.96812,0.0570887,118.52716,144.73846,0.19714172
82,118.692604,172.25601,0.25320223,117.83808,161.01668,0.26686457,115.216805,164.22769,0.30152816,115.098305,154.5949,0.102664664,118.52837,153.98225,0.057525024,124.24089,163.75467,0.056615762,118.38789,144.79573,0.21490696
83,118.32344,172.34741,0.292806,118.12627,161.52275,0.30178422,115.10156,164.04826,0.3253172,115.25385,154.24542,0.11543758,120.45321,159.31007,0.06743418,125.47098,160.21294,0.058229577,118.10229,144.86737,0.2382386
84,118.01643,172.20624,0.31032366,118.18076,161.63799,0.3245292,115.04984,163.91331,0.33728853,115.284966,154.19534,0.11992761,120.60486,159.40242,0.079561085,125.29905,160.0147,0.07466227,117.93664,144.90697,0.25067914
85,117.94792,170.17549,0.3324658,118.20673,161.72926,0.35165495,115.0535,163.79167,0.3531152,123.415344,160.96112,0.13016333,120.797165,159.82738,0.0974232,125.39384,159.87247,0.1000079,117.76649,145.01134,0.25908133
86,117.27141,169.8828,0.35986775,118.121574,161.63057,0.3643355,115.126884,163.55428,0.36195812,123.601845,161.2438,0.14781828,125.13839,160.40172,0.11953126,125.65062,160.08038,0.11944826,117.7637,145.15193,0.24814631
87,116.55677,169.98877,0.37867373,118.07868,161.95813,0.3890265,116.124886,161.2734,0.3870605,123.66131,161.3907,0.17964885,125.218285,160.73494,0.15173055,125.102974,159.90129,0.14927863,117.699524,145.14421,0.25077236
88,115.90955,170.39253,0.40250832,118.20649,162.52211,0.41108724,115.85117,161.46512,0.41388738,123.60061,161.1359,0.20954226,125.508415,160.8856,0.17999555,124.14818,159.07814,0.17689838,117.715576,145.01141,0.26011753
89,115.93881,170.56042,0.39727885,118.02929,162.53758,0.41811332,115.79268,161.60251,0.4133205,123.09549,161.3996,0.20860526,125.18634,161.12636,0.17835498,123.68466,159.38495,0.17598987,117.67139,144.93329,0.26367086
90,115.93976,170.4731,0.3966894,117.99457,162.54668,0.4180576,115.77048,161.59189,0.4116528,123.00367,161.43246,0.2053859,125.15611,161.10818,0.17380284,123.55706,159.43161,0.17103605,117.56723,144.90971,0.2654706
91,115.91548,170.68073,0.3912235,117.88651,162.54115,0.41480252,115.74742,161.70795,0.40625563,122.824066,161.6074,0.20091772,125.06215,161.25266,0.1706661,123.40842,159.6661,0.16530053,117.58654,144.87709,0.25964803
92,115.93818,170.67726,0.39153743,117.88472,162.54861,0.41430086,115.74566,161.72731,0.4059956,122.81076,161.63046,0.20122494,125.06702,161.27328,0.17005953,123.36153,159.68385,0.1645536,117.5883,144.88826,0.25949222
93,115.62389,172.3971,0.38436607,117.78868,162.41852,0.41223344,115.66106,161.82332,0.40339914,122.541405,161.63628,0.19264567,124.85653,161.23009,0.15977326,123.295204,159.78218,0.1553367,117.56901,144.85493,0.26148978
94,116.78329,172.53583,0.34900996,117.383896,161.61618,0.36735657,114.60948,163.80199,0.37373617,114.86595,155.55124,0.13908097,119.77937,159.92584,0.11333004,124.38777,161.04353,0.10032684,117.6581,144.7819,0.252683
95,117.7496,150.59564,0.29376817,119.34074,165.29388,0.2823428,122.08151,156.79248,0.33558348,114.65565,155.796,0.107722454,117.28903,154.90692,0.07023558,124.4563,164.02696,0.09602721,118.17619,144.72101,0.20563766
96,117.76489,150.28079,0.26985472,119.380684,165.22067,0.25564754,122.27205,156.14745,0.31825337,114.687874,155.57764,0.10398995,117.212944,154.683,0.06932666,124.526184,164.18332,0.0881472,118.389854,144.66724,0.19479842
97,117.76942,150.41487,0.2551621,119.50005,165.27942,0.25047377,122.14754,156.29028,0.3055234,114.71381,155.34848,0.10249132,117.44719,154.52087,0.06749808,124.49788,164.13773,0.07808916,118.48248,144.61346,0.19297521
98,117.773346,150.30412,0.2447126,119.60452,165.24289,0.2334646,122.15423,156.09975,0.29554173,114.73361,155.28685,0.09752873,117.38188,154.46799,0.06457881,124.563774,164.14462,0.07391247,118.560394,144.59818,0.18678223
99,117.842155,150.51878,0.23360413,119.72744,165.25256,0.23311839,122.0559,156.32458,0.2848673,114.75826,155.07994,0.09558544,117.499916,154.35297,0.06278027,124.54002,164.11957,0.06755747,118.613884,144.6365,0.18562366
100,117.920235,150.5228,0.22855827,119.82089,165.1645,0.2198784,122.15503,156.11311,0.2820114,114.76116,155.00494,0.090408586,117.304115,154.31378,0.059416346,124.54645,164.10872,0.0662835,118.6641,144.68745,0.17903773
101,117.87153,150.45396,0.23219803,119.85337,165.1168,0.21546185,122.206314,155.96503,0.2831623,114.780655,155.0753,0.08946228,117.23117,154.36105,0.05954026,124.57557,164.1099,0.06857418,118.67695,144.68521,0.17568776
102,117.82682,150.38579,0.23723184,117.26487,159.97435,0.21491548,122.25834,155.87582,0.28516084,114.81788,155.21031,0.090255804,117.19109,154.4846,0.060766723,124.591255,164.11122,0.0719801,118.668106,144.6957,0.17570683
103,117.85692,150.43,0.23506993,119.862656,165.09274,0.2140825,122.23578,155.9075,0.28400052,114.78849,155.11632,0.089147635,117.21752,154.37393,0.05955523,124.61709,164.11507,0.07009735,118.69629,144.71786,0.17251472
104,117.86569,150.44498,0.2368075,119.83105,165.1353,0.2190755,122.211426,155.94072,0.28722772,114.816475,155.12254,0.089051075,117.19336,154.41476,0.05967142,124.618484,164.13434,0.07213799,118.69429,144.72348,0.17502555
105,117.85129,150.3988,0.23750685,119.82237,165.11037,0.21549466,122.23421,155.85287,0.28682727,114.80817,155.15598,0.08829968,117.17786,154.40703,0.059133846,124.63941,164.13528,0.07248435,118.70502,144.73871,0.17306346
106,117.87093,150.42407,0.23603405,119.83452,165.09167,0.21551123,122.249756,155.8751,0.28647423,114.785995,155.1492,0.08844546,117.1851,154.38472,0.05916898,124.62419,164.1327,0.070943534,118.69479,144.7273,0.17323747
