scorer,,,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300,DLC_Resnet50_Capstone-project-DLCMar8shuffle1_snapshot_300
labeled-data,P20221101_Video,img0169.png,167.54475,172.16562,0.23882566,152.98132,172.9119,0.21102537,164.33379,175.17384,0.1932508,159.42839,175.713,0.1846593,156.1698,175.82008,0.15793857,160.21425,176.20549,0.16105863,219.1739,25.661303,0.13402653
labeled-data,P20221101_Video,img0170.png,168.51317,172.14954,0.22040252,158.22232,172.29579,0.20816785,165.10555,174.91347,0.18395454,160.52066,175.28123,0.18920429,157.19786,175.4513,0.16334201,161.15666,175.85748,0.1700534,150.6579,176.896,0.12342467
labeled-data,P20221101_Video,img0193.png,173.95085,170.80954,0.35102305,164.65904,165.90784,0.32139352,165.23021,174.03387,0.30270606,142.6301,111.58871,0.06610124,156.99542,155.74306,0.1385465,144.37637,168.11098,0.03183854,150.68907,172.2486,0.07700366
labeled-data,P20221101_Video,img0194.png,175.3616,170.41002,0.52662104,165.46344,164.62674,0.44309667,165.42142,174.15048,0.4152488,143.39874,149.29669,0.10942062,150.15514,149.67055,0.13992502,139.77977,150.98854,0.08014135,137.85385,112.33468,0.06958516
labeled-data,P20221101_Video,img0195.png,173.59094,171.66258,0.29360184,165.20062,164.8223,0.22387277,159.01814,171.86888,0.2060462,145.33214,151.0871,0.08933505,151.55049,151.97092,0.10563908,115.38389,127.8619,0.055987455,159.80417,170.57906,0.042736314
labeled-data,P20221101_Video,img0196.png,174.4392,170.37866,0.4482463,164.52423,164.88553,0.34251505,164.96272,175.13724,0.31942624,147.1525,154.8776,0.08421398,152.69405,146.40681,0.13508101,143.21494,167.87775,0.07681016,167.02861,170.88718,0.044249948
labeled-data,P20221101_Video,img0198.png,171.33307,168.28798,0.11228952,163.08286,163.70088,0.068830796,168.87007,173.71346,0.10602399,130.89404,28.726437,0.024483932,136.35909,28.873327,0.04269681,103.210464,127.57255,0.05666262,195.83253,70.26974,0.074446306
labeled-data,P20221101_Video,img0199.png,175.09796,170.017,0.05682369,165.89227,164.20502,0.0501376,169.53455,175.00945,0.062095907,96.55745,132.26166,0.03448285,106.28244,146.93253,0.044294145,103.36719,127.81537,0.09393679,195.52847,70.50258,0.06315092
labeled-data,P20221101_Video,img0200.png,176.28293,172.35675,0.06359417,166.68094,163.95354,0.038305633,170.0351,176.07935,0.06591106,238.44798,25.170906,0.03880012,136.0752,29.96813,0.03822759,103.46205,127.52245,0.057696115,229.37364,16.049328,0.038202383
labeled-data,P20221101_Video,img0201.png,177.69609,173.3133,0.16502924,167.93419,167.2956,0.08818043,169.41931,176.65717,0.09205704,238.62305,25.208132,0.044440895,153.76793,147.15517,0.050066847,105.945724,128.28291,0.09527033,164.13954,172.73004,0.039197788
labeled-data,P20221101_Video,img0202.png,179.12169,173.55212,0.2860148,168.7998,167.5701,0.15648584,169.08913,177.1383,0.13944384,146.13345,139.75702,0.053193215,155.27596,138.41121,0.130309,108.85154,128.57043,0.11606095,162.92337,172.2328,0.049279984
labeled-data,P20221101_Video,img0204.png,180.65558,173.19385,0.032546412,106.634766,148.35342,0.06110274,171.58089,175.45824,0.059336033,238.80165,25.234001,0.07720477,150.41283,129.6134,0.084375784,111.87491,127.61954,0.19047084,176.74133,172.08939,0.02953631
labeled-data,P20221101_Video,img0205.png,148.02748,133.62329,0.09437791,107.40718,148.83473,0.060195766,170.95544,168.19225,0.036138576,238.79652,25.242867,0.08794357,232.92722,125.80014,0.057035536,110.96872,127.94926,0.13143092,146.43303,122.11043,0.04448344
labeled-data,P20221101_Video,img0206.png,156.8731,135.90073,0.61559695,151.18266,131.76093,0.31456518,151.5545,137.34671,0.32826075,144.57918,124.61619,0.07893189,130.44232,134.85501,0.12843867,157.8951,149.78925,0.050977565,152.86292,163.94917,0.11960855
labeled-data,P20221101_Video,img0207.png,164.78958,171.59572,0.26693913,165.525,163.82434,0.21057825,158.6347,164.5391,0.22531843,166.39798,142.05054,0.038279414,169.1133,142.12038,0.06826331,147.23601,163.77815,0.04778416,230.74413,13.946567,0.033923402
labeled-data,P20221101_Video,img0208.png,165.06541,170.93587,0.16715452,167.7067,163.71394,0.123994805,158.72021,163.23735,0.12499819,168.63899,139.88869,0.048309162,171.31567,140.28065,0.07471377,245.03926,187.5443,0.015305311,161.11888,166.91281,0.02656965
labeled-data,P20221101_Video,img0209.png,148.99092,19.754713,0.05741686,216.83864,130.75296,0.020605708,221.50601,185.1023,0.01281378,26.89604,234.16919,0.020269267,220.24814,140.02435,0.029110238,228.72946,198.29185,0.044069696,212.14139,184.14133,0.031014003
labeled-data,P20221101_Video,img0210.png,216.21149,115.624916,0.029538374,149.77946,13.588402,0.039989077,144.86647,12.5527315,0.030899549,222.19116,138.80533,0.042189296,219.78763,139.34634,0.08414245,235.99713,200.30501,0.03466181,211.56985,183.7753,0.0350987
labeled-data,P20221101_Video,img0211.png,143.45734,101.947754,0.041704282,216.3433,130.41997,0.01978729,156.63152,111.60322,0.021099953,234.86864,123.2723,0.03908231,151.72928,85.055466,0.046360277,229.37888,199.05151,0.03566267,212.02686,184.02094,0.030567639
labeled-data,P20221101_Video,img0212.png,142.76021,127.40159,0.057369586,216.83801,130.08804,0.02323772,153.62325,136.47937,0.026914883,223.25427,139.69818,0.06718555,219.8388,139.90596,0.07962516,229.25267,198.98866,0.04036254,212.24779,181.35182,0.033222802
labeled-data,P20221101_Video,img0213.png,144.95317,130.72594,0.04422227,226.73259,120.400375,0.022545952,153.00452,134.60368,0.040468615,223.07993,140.04575,0.061485186,219.9044,140.27011,0.07901411,228.64384,138.87213,0.0349057,212.15565,181.50151,0.03177031
labeled-data,P20221101_Video,img0214.png,225.196,19.249565,0.02772222,214.05353,121.82467,0.024977151,151.19948,130.68921,0.027090175,223.51962,139.96265,0.06605337,220.2911,140.75403,0.10005626,133.38693,140.82896,0.037127327,134.75085,102.78271,0.065381534
labeled-data,P20221101_Video,img0215.png,142.06001,55.231617,0.089292824,139.09921,62.351,0.0701785,143.9792,59.765167,0.075566694,223.11766,140.35559,0.033900335,220.92099,141.2263,0.04162185,228.96507,199.9649,0.029666584,212.1732,184.72234,0.027065188
labeled-data,P20221101_Video,img0216.png,135.22775,45.334576,0.29794034,132.36581,54.39277,0.1823736,140.42807,53.63021,0.20052981,237.78087,25.052015,0.058960028,220.90321,141.05112,0.05205009,235.41425,39.103966,0.038249567,229.53429,16.855766,0.03671889
labeled-data,P20221101_Video,img0218.png,224.2735,22.661646,0.011232572,129.48843,72.27513,0.027861642,229.76788,17.234564,0.018118525,238.63812,25.15393,0.0773279,129.6456,77.24895,0.05596043,243.84789,19.401497,0.042450104,229.52519,16.79536,0.11256467
labeled-data,P20221101_Video,img0220.png,118.140175,42.133865,0.025968399,105.89551,154.78085,0.026672661,128.95796,48.87106,0.01919671,133.1274,72.25863,0.062469848,128.06783,73.476906,0.15947162,243.81572,19.30134,0.031768803,228.16566,17.282076,0.08216189
labeled-data,P20221101_Video,img0221.png,120.61097,40.31352,0.041522127,105.72629,154.68124,0.027163722,159.94751,132.16637,0.013369348,238.69362,25.182316,0.041445926,232.4183,24.555462,0.027042776,236.01047,38.226887,0.030487167,228.09734,17.274899,0.09009066
labeled-data,P20221101_Video,img0222.png,116.63656,47.35891,0.14393714,116.569954,60.910183,0.02879043,125.75099,51.65931,0.061662395,238.43428,24.956413,0.03406048,232.30537,24.386562,0.022983473,236.23143,38.449574,0.026608743,120.166016,48.46256,0.10362215
labeled-data,P20221101_Video,img0223.png,225.69101,18.520245,0.035504002,228.38309,10.950152,0.015857264,232.26764,14.706539,0.01681439,238.83017,25.222307,0.039433684,236.10872,24.76158,0.027218074,240.72433,16.542196,0.031850155,228.47632,16.878977,0.091383636
labeled-data,P20221101_Video,img0224.png,122.15863,61.934746,0.037653502,124.20096,79.14189,0.031618424,128.75378,67.652054,0.017325683,238.70377,25.131687,0.031679526,237.33705,7.647484,0.02289277,229.02098,200.0074,0.029276453,227.9401,17.442146,0.0914177
labeled-data,P20221101_Video,img0226.png,225.4756,18.988178,0.043504704,121.15308,78.91669,0.02638983,127.9992,68.003716,0.022286704,238.97057,25.216301,0.054249648,232.6203,24.749365,0.035175692,243.82729,19.33104,0.031248432,227.86287,17.685068,0.08649683
labeled-data,P20221101_Video,img0227.png,117.29836,61.299026,0.1253682,120.701,79.01403,0.07519495,127.19216,67.2061,0.05900285,238.92923,25.151943,0.05350975,232.67807,24.676033,0.034743458,229.22725,199.96323,0.03169358,227.95308,17.589928,0.080213055
labeled-data,P20221101_Video,img0228.png,120.1464,61.23245,0.13606133,118.68343,71.12714,0.10748764,127.99623,69.374405,0.12101468,238.9029,25.076466,0.051571906,232.67291,24.579025,0.033362605,229.2997,200.08028,0.032441292,121.286545,60.33828,0.09433882
labeled-data,P20221101_Video,img0230.png,118.36768,61.25172,0.21015532,119.143456,72.64302,0.12495064,128.35434,70.76906,0.16494977,238.87466,24.934246,0.049892962,232.60123,24.67541,0.03382993,244.2456,25.8182,0.02721028,120.31494,61.37902,0.14240247
labeled-data,P20221101_Video,img0231.png,117.85382,61.349693,0.30478474,117.81884,71.664474,0.2343082,127.48479,69.0117,0.30402917,126.18054,85.663765,0.049207367,123.87641,95.392265,0.030447174,128.71097,90.56984,0.03555202,119.50421,62.068726,0.11662128
labeled-data,P20221101_Video,img0233.png,115.371666,64.50495,0.4266679,115.23876,73.61737,0.32979643,125.09165,72.089775,0.4783252,123.87562,89.38507,0.16294982,119.28453,92.06497,0.08405471,129.53668,91.54374,0.14368396,228.43317,16.696966,0.064303264
labeled-data,P20221101_Video,img0234.png,117.674866,71.710205,0.21079743,117.72898,81.78678,0.08204863,125.47187,76.99727,0.08117977,239.33359,25.168907,0.08206677,232.69954,25.287683,0.05372967,244.5175,25.635193,0.042208064,117.93789,72.292496,0.21031544
labeled-data,P20221101_Video,img0235.png,119.955284,76.34752,0.1805976,117.99583,87.48493,0.14559034,125.608055,83.25123,0.08414032,239.09854,25.017862,0.06885778,126.59889,118.89236,0.049036726,244.36443,25.706646,0.035846394,119.89661,76.44762,0.092976056
labeled-data,P20221101_Video,img0236.png,121.431366,75.3169,0.07808885,230.22928,20.533716,0.027920362,123.37578,88.66279,0.026563173,239.37872,25.129108,0.07627652,232.47662,25.02297,0.048511915,244.46577,25.715813,0.039960016,228.78903,16.762573,0.05251629
labeled-data,P20221101_Video,img0237.png,120.69566,96.04134,0.101442784,120.69348,85.20408,0.0939588,118.57476,88.767166,0.14387856,239.2877,25.061556,0.0708474,129.08904,76.96643,0.059855163,244.39828,25.72319,0.037450146,228.79137,16.510233,0.049723513
labeled-data,P20221101_Video,img0238.png,119.31724,96.67861,0.16432016,122.573265,87.26394,0.11848571,118.47881,89.98392,0.17253296,239.26753,25.18057,0.07024597,128.40266,75.05197,0.090518504,113.95779,70.42878,0.038624268,228.22328,17.335398,0.039029993
labeled-data,P20221101_Video,img0239.png,120.01628,95.8603,0.11450171,123.38681,87.52277,0.09823007,121.909706,90.83585,0.1390467,239.26443,25.245552,0.069941245,232.5204,25.211803,0.046878174,244.46976,25.84282,0.037521254,228.09831,17.492798,0.04230483
labeled-data,P20221101_Video,img0240.png,143.62329,10.833449,0.03057613,230.18053,20.484165,0.027399283,229.69572,16.855278,0.0133267585,239.42024,25.156939,0.07971456,232.6378,25.304205,0.0521755,244.57736,25.694242,0.04279683,125.459236,105.49172,0.039291285
labeled-data,P20221101_Video,img0241.png,79.01088,14.52202,0.052318383,83.034515,12.593919,0.075035386,79.23786,11.809557,0.076378055,239.29712,25.08052,0.06468,232.60168,24.932611,0.041910663,244.47235,25.783632,0.036860835,127.55492,108.467834,0.10202515
labeled-data,P20221101_Video,img0242.png,139.21367,32.12367,0.053103518,78.92797,15.069034,0.038584277,77.72242,15.496912,0.047491256,239.47545,25.089085,0.058863208,236.187,24.849754,0.03910926,236.3552,38.378036,0.03529807,228.75993,16.793203,0.054658428
labeled-data,P20221101_Video,img0243.png,125.810486,97.962425,0.13172372,126.87573,117.68109,0.06545139,76.98816,18.495146,0.06685942,239.52669,24.960512,0.06661018,232.74042,24.785223,0.04311357,244.46066,25.709587,0.037152033,228.61945,16.791306,0.073162034
labeled-data,P20221101_Video,img0244.png,138.46901,10.799499,0.099051535,136.96225,16.522987,0.085245974,76.70092,27.373226,0.07247385,239.56639,25.029112,0.05935314,236.07504,25.0278,0.039538458,236.24475,38.44464,0.03574696,228.46207,16.839293,0.09086555
labeled-data,P20221101_Video,img0245.png,138.77016,10.670658,0.17808452,136.08041,21.13363,0.1106373,74.928955,29.182034,0.08475261,239.36916,25.048092,0.059061438,140.06291,33.04015,0.043522414,236.30768,38.662815,0.03520663,228.66663,16.729616,0.069175854
labeled-data,P20221101_Video,img0246.png,73.893654,34.109108,0.088952005,77.72696,25.754677,0.11363288,74.74687,33.015587,0.124545164,239.54018,25.140217,0.05808825,236.15152,25.069572,0.038768627,236.32608,38.622868,0.035759855,228.59435,16.849466,0.07132414
labeled-data,P20221101_Video,img0247.png,73.26428,33.376125,0.099618785,76.37865,27.523216,0.08113586,72.14139,25.987366,0.094979204,239.54123,25.343815,0.060225323,107.84469,133.0852,0.050538108,236.49646,38.42778,0.03807911,130.88525,104.591805,0.09081592
labeled-data,P20221101_Video,img0249.png,72.51397,32.907413,0.06483032,145.46301,155.13216,0.047556937,70.97958,29.897133,0.074277334,239.5657,25.558779,0.058294848,108.07305,133.63399,0.06537503,236.55501,38.39504,0.0369641,131.60297,104.71666,0.12472382
labeled-data,P20221101_Video,img0250.png,72.443405,33.725666,0.06427057,74.62799,32.200783,0.056450464,70.85121,30.435015,0.08561865,239.66214,25.621454,0.06355455,108.216675,133.90117,0.071368545,236.55939,38.63149,0.039616857,132.52061,105.32367,0.1076186
labeled-data,P20221101_Video,img0257.png,132.74985,162.1999,0.16734262,78.30467,36.66995,0.15199752,72.87481,35.472633,0.17900078,143.28494,138.47716,0.07035581,145.61568,137.91586,0.07248482,236.69359,38.70388,0.03678065,131.55768,108.00191,0.20271832
labeled-data,P20221101_Video,img0259.png,73.91703,39.119446,0.12343128,78.05581,36.87743,0.20251635,72.12352,35.58114,0.21504337,79.40331,24.125793,0.07696215,80.95021,24.872345,0.06114299,236.6526,38.58416,0.035274055,131.43259,106.137375,0.15227112
labeled-data,P20221101_Video,img0260.png,135.3067,155.14606,0.1266809,78.1664,36.850567,0.21174501,72.000694,35.68878,0.21884441,79.41147,24.071375,0.076611,113.4382,131.64853,0.065833986,236.66177,38.659515,0.032939684,130.83899,106.88142,0.156661
labeled-data,P20221101_Video,img0261.png,73.25777,38.946148,0.12041785,77.858,36.400913,0.20701338,71.58532,34.958088,0.20903146,79.223145,23.575554,0.07487443,111.84056,132.89828,0.080320455,236.58553,38.64822,0.033416104,131.80682,107.62868,0.14603353
labeled-data,P20221101_Video,img0262.png,134.13702,154.38992,0.16339625,76.67688,35.26076,0.13515137,72.2062,35.00744,0.15537,143.19167,140.60284,0.07035122,111.78103,132.0851,0.072809964,236.58409,38.6313,0.036783364,131.32661,106.12734,0.0927657
labeled-data,P20221101_Video,img0263.png,137.24588,166.2786,0.21529652,76.46734,35.308456,0.13450621,134.70807,158.18753,0.20540065,141.0773,140.00499,0.053291142,111.85314,136.37389,0.07184562,236.70769,38.85826,0.03755593,130.73679,107.6102,0.1752201
labeled-data,P20221101_Video,img0265.png,134.85504,170.8651,0.3034946,136.76952,162.34225,0.25166705,129.52353,159.57405,0.28664285,134.29466,127.81455,0.076552086,117.01257,130.71446,0.09318893,71.96641,22.796118,0.03303321,128.78696,109.02573,0.14957467
labeled-data,P20221101_Video,img0266.png,133.49239,170.0406,0.24580751,135.89806,161.58322,0.20732205,128.6331,158.91689,0.26707625,79.958954,25.200796,0.09951987,117.725525,130.8264,0.091926344,75.867935,19.345016,0.050499093,127.88595,111.034805,0.2009202
labeled-data,P20221101_Video,img0267.png,133.59352,170.31866,0.21782319,77.68153,36.945255,0.19649942,128.97421,159.42537,0.23716885,80.18129,25.461527,0.08910057,117.15167,130.99463,0.081621185,72.22534,22.900246,0.045277517,128.00272,111.2557,0.18413712
labeled-data,P20221101_Video,img0270.png,134.30724,170.38611,0.24506621,134.96791,161.8963,0.1637594,127.85218,162.07352,0.19855334,109.67708,148.75624,0.045496978,112.13604,135.38733,0.1180802,236.64177,39.10257,0.027722273,117.4558,110.36241,0.067331985
labeled-data,P20221101_Video,img0272.png,118.398315,132.03569,0.33625773,116.3715,139.43513,0.096314944,123.85062,136.34161,0.12518291,239.41095,24.933992,0.05736232,232.81087,24.665415,0.03755091,236.64548,38.543495,0.036255434,228.61426,16.551762,0.084301725
labeled-data,P20221101_Video,img0273.png,137.90555,11.052841,0.10352556,136.45175,16.44912,0.07917286,76.13045,27.544252,0.06465856,239.37833,25.092428,0.060442835,108.14969,139.80486,0.0399198,110.090515,129.51881,0.054800045,228.5741,16.667818,0.08985147
labeled-data,P20221101_Video,img0274.png,132.04163,19.00719,0.032724936,83.96641,15.255304,0.026717521,78.38656,14.527646,0.026399506,239.32516,25.138287,0.06933711,232.64162,24.894554,0.04509917,244.45428,25.776741,0.03815118,228.73106,16.646845,0.0421466
labeled-data,P20221101_Video,img0275.png,130.96626,18.026308,0.028693536,122.38012,91.07001,0.025435435,123.12855,91.85337,0.035167526,239.22585,25.129114,0.06287495,232.68202,24.927956,0.040722553,244.41655,25.795656,0.03384088,228.74123,16.3947,0.035042763
labeled-data,P20221101_Video,img0276.png,121.294624,84.76141,0.085138485,120.26537,86.24325,0.030141016,116.251686,91.816734,0.0750353,239.27786,25.215475,0.058563862,119.7021,80.85204,0.041759305,244.43661,25.825321,0.030472685,118.77615,78.8674,0.065812856
labeled-data,P20221101_Video,img0280.png,121.22056,85.96066,0.11168623,118.22012,92.070366,0.046102688,115.571365,91.48492,0.12447465,239.31117,25.178356,0.05904953,117.112495,78.78227,0.047853015,237.21971,39.017456,0.032157768,228.79906,16.156294,0.028448526
labeled-data,P20221101_Video,img0281.png,120.12834,96.6673,0.09261967,117.92404,91.80114,0.05543886,114.8445,91.74456,0.13413592,239.32452,25.17283,0.05925826,232.74493,25.17441,0.039134696,237.16605,39.06276,0.032910723,228.79742,16.16117,0.029328955
labeled-data,P20221101_Video,img0282.png,120.34275,85.52236,0.13479842,117.87761,91.93461,0.050916858,115.71388,90.84856,0.12078849,239.31564,25.236216,0.054850526,118.74951,80.6989,0.05406391,130.6647,108.24449,0.030852541,116.96631,79.15652,0.027372211
labeled-data,P20221101_Video,img0283.png,118.85347,84.876305,0.18825473,120.674545,98.98954,0.07431516,116.69361,90.59022,0.100427695,126.00745,104.68591,0.05439934,120.10437,83.69966,0.057953835,130.67136,112.71069,0.041304532,116.40246,79.98132,0.12066756
labeled-data,P20221101_Video,img0284.png,118.870804,84.68461,0.19055836,120.40282,98.87727,0.08440225,116.7977,90.52034,0.096449085,126.07185,105.036644,0.0566312,124.87342,111.15323,0.057681713,130.83133,112.88229,0.041841064,116.405945,80.09281,0.13403496
labeled-data,P20221101_Video,img0287.png,119.86501,84.17654,0.1701435,124.29179,111.252525,0.031922236,117.48394,91.44588,0.103258096,239.13489,25.063314,0.05427473,126.18571,116.97028,0.058950953,237.02548,38.975586,0.02933297,118.78642,80.38393,0.15497375
labeled-data,P20221101_Video,img0288.png,137.52364,7.911853,0.18789667,135.20695,13.822744,0.104464546,143.65387,14.106638,0.0707271,239.20435,25.108282,0.055401526,232.61317,24.698757,0.036189176,244.39177,25.866411,0.0309848,228.72961,16.554295,0.04260324
labeled-data,P20221101_Video,img0290.png,138.09494,9.232391,0.25750905,136.71892,16.463718,0.17816868,142.95187,15.41797,0.09507585,239.197,24.900005,0.048751265,107.09118,132.14066,0.039517224,244.2379,25.842033,0.028571129,228.82242,16.320808,0.08938359
labeled-data,P20221101_Video,img0291.png,138.91231,10.342897,0.19647832,137.35532,16.61418,0.12786621,143.01707,15.413523,0.071826614,239.33008,25.07957,0.055475958,232.7411,24.752956,0.037630938,244.35246,25.86798,0.030728906,228.8351,16.702583,0.06266381
labeled-data,P20221101_Video,img0292.png,138.61757,10.401112,0.3266633,136.76642,18.74405,0.19176073,124.635086,88.960945,0.17839625,147.98497,25.904812,0.02546252,141.0744,31.5951,0.028847352,237.02274,39.26292,0.028720763,120.92852,80.87695,0.14517577
labeled-data,P20221101_Video,img0293.png,117.19792,84.46757,0.35157114,117.06222,95.0242,0.3442844,124.70072,92.52946,0.4710405,123.51092,101.10097,0.16622546,121.85086,100.49374,0.09882848,127.267265,106.05549,0.17672718,117.28393,81.98205,0.23331538
labeled-data,P20221101_Video,img0307.png,118.90988,135.47289,0.2546622,117.60679,151.31241,0.15595149,122.26303,152.05246,0.11827543,123.19323,151.2994,0.06730877,122.470726,152.55653,0.06291735,236.87204,40.2735,0.03399803,119.75036,135.71991,0.071094334
labeled-data,P20221101_Video,img0308.png,114.48369,165.2915,0.31580952,121.14817,158.95326,0.19294746,117.327896,153.97838,0.18446943,121.27957,149.7392,0.15512106,122.868904,149.8055,0.16462387,115.93322,144.54384,0.13971384,119.85742,136.9093,0.1970338
labeled-data,P20221101_Video,img0337.png,122.10438,163.5626,0.41231903,117.31036,152.75108,0.42394707,122.48518,156.69218,0.3953864,127.9064,159.26839,0.075979955,118.18006,153.16255,0.11139431,133.41142,158.0486,0.15193474,115.30834,139.23593,0.06855155
labeled-data,P20221101_Video,img0344.png,121.64034,165.92564,0.36356977,116.01159,150.94582,0.3946087,120.98034,155.57526,0.35783148,119.050545,158.61438,0.16059406,116.42785,153.66031,0.14181612,126.38487,158.03378,0.18150711,118.218185,167.17278,0.113549925
labeled-data,P20221101_Video,img0345.png,121.37153,166.40276,0.37739864,115.877365,151.10085,0.36297473,121.1932,155.59315,0.37454152,119.36614,159.34702,0.17027171,114.51665,158.40607,0.13158019,126.97817,158.45644,0.18931046,116.08978,141.79358,0.1236172
labeled-data,P20221101_Video,img0350.png,119.075096,149.94043,0.39908597,115.91322,158.11713,0.3137571,123.85097,158.31984,0.32004088,120.87136,165.3282,0.12121074,114.63199,163.68791,0.096982636,125.5256,166.58308,0.18553635,120.05051,172.86977,0.05159276
labeled-data,P20221101_Video,img0351.png,116.841576,151.06479,0.22047046,124.297005,165.08167,0.19180425,121.69676,165.98773,0.17810094,117.7116,162.72054,0.043039344,116.15227,162.85254,0.046919003,126.724075,165.56349,0.0972637,129.42184,24.91154,0.12134537
